Date,Open,High,Low,Close,Volume
2007-04-20,1.3624,1.3637,1.3586,1.3588,1002523474.6096001
2007-04-22,1.3588,1.3607,1.3588,1.3599,24118399.902400002
2007-04-23,1.3598,1.36025,1.354,1.358,711124899.4143
2007-04-24,1.358,1.3643,1.3548,1.36335,1103965106.9341
2007-04-25,1.3634,1.3665,1.3622,1.3639,891862981.4456
2007-04-26,1.3639,1.3654,1.3584,1.3592,1224942566.4065
2007-04-27,1.3593,1.3682,1.35865,1.3652,963247994.6292
2007-04-29,1.3652,1.3652,1.3615,1.36235,41215300.7813
2007-04-30,1.36235,1.36777,1.35884,1.3651,661827292.9693
2007-05-01,1.36515,1.36711,1.35897,1.36021,663136107.4225
2007-05-02,1.36026,1.36097,1.35598,1.35927,658226498.0472
2007-05-03,1.3593,1.36193,1.35459,1.35508,667260300.7818
2007-05-04,1.35512,1.36088,1.35344,1.35893,607578603.516
2007-05-06,1.35893,1.36023,1.35883,1.35917,56958798.8282
2007-05-07,1.3592,1.36255,1.35897,1.35957,670362199.2189
2007-05-08,1.35962,1.36202,1.35155,1.35377,673291396.4848
2007-05-09,1.35379,1.35641,1.35187,1.35326,659581599.6099
2007-05-10,1.35325,1.35624,1.34656,1.34757,674125203.1255
2007-05-11,1.3476,1.35305,1.34628,1.35222,615627000.0004001
2007-05-13,1.35222,1.35433,1.35222,1.35397,56713300.7813
2007-05-14,1.35395,1.3557,1.35235,1.35417,666226900.3911
2007-05-15,1.3542,1.36071,1.35264,1.35896,667524593.7506
2007-05-16,1.35901,1.36081,1.35035,1.35208,672132101.5629001
2007-05-17,1.3521,1.35421,1.34773,1.34937,665732796.8755
2007-05-18,1.3494,1.35205,1.34648,1.35053,606649794.9224
2007-05-20,1.35053,1.35288,1.35053,1.35195,58640001.9532
2007-05-21,1.35195,1.35214,1.34359,1.3462,661448298.8285
2007-05-22,1.34615,1.34744,1.34376,1.34487,663223597.6564
2007-05-23,1.34487,1.35004,1.34149,1.34541,666930412.1097
2007-05-24,1.34537,1.34602,1.34155,1.34221,670874804.6879001
2007-05-25,1.34215,1.34714,1.34114,1.3438,422318400.39100003
2007-05-27,1.3438,1.3451,1.3438,1.3446,237006398.4375
2007-05-28,1.34456,1.34579,1.34425,1.34505,657377103.5161
2007-05-29,1.34509,1.35183,1.34192,1.34507,663017007.8127
2007-05-30,1.34511,1.34563,1.34079,1.3431,661319601.5628
2007-05-31,1.3431,1.3471,1.34219,1.34528,663849695.3131
2007-06-01,1.34526,1.34602,1.33915,1.34439,422786400.3909
2007-06-03,1.34439,1.34448,1.34353,1.3442,236685402.3438
2007-06-04,1.34422,1.34978,1.34317,1.34907,658112998.0471
2007-06-05,1.34909,1.35515,1.34885,1.35157,662570404.2972
2007-06-06,1.35162,1.35371,1.34844,1.34957,663013494.141
2007-06-07,1.34963,1.35113,1.34209,1.34247,659573101.5631
2007-06-08,1.34251,1.34269,1.33225,1.33708,599545601.5627
2007-06-10,1.33708,1.33711,1.33513,1.33559,56846900.3907
2007-06-11,1.33557,1.33606,1.33325,1.3349,654331701.1725
2007-06-12,1.33496,1.33683,1.32981,1.33,647280203.1255
2007-06-13,1.32997,1.33144,1.32621,1.3307,647115703.1254001
2007-06-14,1.33067,1.33221,1.32789,1.3308,653253802.7346001
2007-06-15,1.33077,1.33877,1.33047,1.33867,409053597.6569
2007-06-17,1.33867,1.33869,1.33737,1.33855,242696203.125
2007-06-18,1.3386,1.34178,1.33822,1.34147,642318800.7813
2007-06-19,1.34156,1.34343,1.3384,1.34229,635136804.6879001
2007-06-20,1.34233,1.3436,1.339,1.33967,641042804.6881
2007-06-21,1.33973,1.34044,1.33717,1.33888,638015802.7348
2007-06-22,1.33889,1.34683,1.33772,1.34676,589317105.469
2007-06-24,1.34676,1.3469,1.34565,1.34616,52900300.7812
2007-06-25,1.34617,1.34719,1.34384,1.34623,625846396.4848
2007-06-26,1.34617,1.34764,1.3431,1.34491,629831199.2193
2007-06-27,1.34484,1.34548,1.34167,1.3454,630931804.688
2007-06-28,1.34536,1.34788,1.34233,1.34363,630253689.4536
2007-06-29,1.34359,1.35404,1.34284,1.35397,401150097.6565
2007-07-01,1.35416,1.35465,1.35337,1.35343,241188496.0938
2007-07-02,1.35344,1.36374,1.35258,1.36187,613119704.1019
2007-07-03,1.36193,1.36323,1.35833,1.36054,605410697.2657
2007-07-04,1.36061,1.36299,1.36044,1.36159,602458195.3129001
2007-07-05,1.36164,1.36574,1.35784,1.35922,616735207.0315
2007-07-06,1.35931,1.36396,1.35678,1.36253,566389996.0944
2007-07-08,1.36253,1.36337,1.36215,1.36237,45756799.8047
2007-07-09,1.3624,1.36372,1.36086,1.36203,574519199.219
2007-07-10,1.36196,1.37822,1.35935,1.37429,595630699.2192
2007-07-11,1.37419,1.37795,1.37299,1.37443,605041601.563
2007-07-12,1.37437,1.37971,1.37419,1.37823,595202500.9767001
2007-07-13,1.37817,1.38103,1.37621,1.37811,358619902.344
2007-07-15,1.37811,1.37855,1.37676,1.3775,237719000.0
2007-07-16,1.37749,1.38019,1.37603,1.37733,519774201.172
2007-07-17,1.37734,1.37974,1.3758,1.37935,539368797.8516
2007-07-18,1.37932,1.3831,1.37565,1.38045,556303495.1174
2007-07-19,1.38044,1.38284,1.37852,1.37968,552985499.0236
2007-07-20,1.37955,1.38418,1.37777,1.38251,777428404.2973
2007-07-22,1.38251,1.38438,1.38251,1.38364,240408199.2188
2007-07-23,1.38357,1.38452,1.37912,1.37982,860822989.2581
2007-07-24,1.37997,1.38515,1.37951,1.38195,862692596.6801
2007-07-25,1.38179,1.38251,1.36944,1.37203,859919441.4069
2007-07-26,1.372,1.37714,1.36888,1.37502,859175850.5863
2007-07-27,1.37499,1.37521,1.36239,1.36306,829385226.5629
2007-07-29,1.36306,1.36415,1.36058,1.36322,33563844.7265
2007-07-30,1.36321,1.37274,1.36175,1.37197,860957274.4144
2007-07-31,1.37197,1.3724,1.36636,1.36711,863489721.68
2007-08-01,1.3671,1.37099,1.36363,1.36642,858923221.68
2007-08-02,1.36625,1.37063,1.36478,1.37024,862263350.5863
2007-08-03,1.37024,1.38178,1.36811,1.37698,828126687.5004001
2007-08-05,1.37698,1.38387,1.37698,1.38163,33186788.0859
2007-08-06,1.38176,1.38386,1.37764,1.3808,861623575.1957
2007-08-07,1.38098,1.38132,1.37314,1.37496,859596644.5317
2007-08-08,1.37526,1.38259,1.37185,1.37993,861340491.2112
2007-08-09,1.37984,1.38167,1.36533,1.36624,860358553.7115
2007-08-10,1.36655,1.37049,1.36406,1.36907,781836808.5941
2007-08-12,1.36907,1.36936,1.3678,1.36897,76149097.65630001
2007-08-13,1.36883,1.37091,1.35974,1.36069,859343111.3281
2007-08-14,1.36062,1.3625,1.35238,1.35295,859345315.4301
2007-08-15,1.353,1.35319,1.34127,1.34281,857494499.024
2007-08-16,1.34292,1.34464,1.33594,1.34285,857247202.1488
2007-08-17,1.3425,1.3546,1.33691,1.34721,782456760.7425001
2007-08-19,1.34721,1.3489,1.34705,1.34705,77242142.5782
2007-08-20,1.34734,1.35076,1.34573,1.3471,856476063.477
2007-08-21,1.3471,1.35203,1.34485,1.34658,854998077.1488
2007-08-22,1.34635,1.35576,1.34459,1.35456,860180277.3442
2007-08-23,1.35477,1.35879,1.35324,1.3561,861210275.3911
2007-08-24,1.35613,1.36828,1.35497,1.36725,782098552.7346
2007-08-26,1.36725,1.36814,1.36612,1.36777,76167992.1876
2007-08-27,1.36777,1.36852,1.36303,1.36343,859784247.0708001
2007-08-28,1.3634,1.36799,1.35698,1.3574,854760994.141
2007-08-29,1.3576,1.36802,1.3557,1.36682,862036965.8207
2007-08-30,1.36671,1.3672,1.35883,1.36674,861215264.649
2007-08-31,1.36669,1.37191,1.36158,1.36265,779867589.844
2007-09-02,1.36284,1.36349,1.36223,1.36308,77001394.53119999
2007-09-03,1.36299,1.36541,1.36017,1.36109,858945809.5706
2007-09-04,1.36094,1.36256,1.3548,1.36221,854540573.2427
2007-09-05,1.36209,1.36712,1.3566,1.36506,857962536.1332
2007-09-06,1.36498,1.37098,1.36308,1.36902,858970622.0705
2007-09-07,1.36906,1.37978,1.36601,1.37657,783400922.852
2007-09-09,1.37657,1.37851,1.37657,1.37772,75144349.6095
2007-09-10,1.37743,1.38143,1.37644,1.37907,859297836.9142
2007-09-11,1.37906,1.38482,1.37756,1.38372,862666777.344
2007-09-12,1.38352,1.39141,1.38207,1.38928,858036573.2427
2007-09-13,1.38923,1.39265,1.386,1.3871,858054339.8441
2007-09-14,1.38696,1.38947,1.38414,1.38728,826836539.0628
2007-09-16,1.38728,1.38728,1.38522,1.38585,33145599.6094
2007-09-17,1.38589,1.38899,1.38474,1.38649,858047813.477
2007-09-18,1.3865,1.39889,1.38271,1.39748,863957438.477
2007-09-19,1.39726,1.39867,1.39323,1.39722,861869621.0943
2007-09-20,1.39717,1.40993,1.39659,1.4067,859776991.2114
2007-09-21,1.40669,1.41195,1.40394,1.40885,779962090.8207
2007-09-23,1.40885,1.40938,1.40811,1.40901,78164943.3595
2007-09-24,1.40897,1.41293,1.40653,1.40704,858135164.0629
2007-09-25,1.4071,1.41628,1.40567,1.41454,867051659.1801
2007-09-26,1.4145,1.41556,1.41084,1.41263,863585764.6486
2007-09-27,1.41268,1.41892,1.41195,1.41544,861774357.4224
2007-09-28,1.41537,1.42772,1.41462,1.42656,828987183.5939
2007-09-30,1.42656,1.42808,1.42604,1.42671,33058350.5859
2007-10-01,1.42678,1.42751,1.42075,1.42299,861465882.8128
2007-10-02,1.42329,1.42389,1.41353,1.41517,864020758.7894
2007-10-03,1.41512,1.42012,1.40791,1.40961,865640133.7896
2007-10-04,1.40947,1.41488,1.40641,1.41342,864407297.8518
2007-10-05,1.41336,1.41569,1.40313,1.41336,829247832.0317
2007-10-07,1.41336,1.41526,1.41335,1.41481,32420600.5859
2007-10-08,1.41468,1.41487,1.40321,1.4044,863947574.2192
2007-10-09,1.40434,1.41147,1.40093,1.41049,863695084.9613
2007-10-10,1.41067,1.41715,1.40914,1.41373,864942180.6646
2007-10-11,1.4137,1.42402,1.41318,1.41973,868383060.5474
2007-10-12,1.41982,1.42125,1.41522,1.41763,788171046.8753
2007-10-14,1.41763,1.41866,1.41609,1.41649,76941861.3282
2007-10-15,1.4164,1.42429,1.41559,1.4198,864637632.813
2007-10-16,1.42043,1.42265,1.41397,1.41742,864182791.9924
2007-10-17,1.41751,1.42301,1.41562,1.42045,866204688.4771
2007-10-18,1.4204,1.43097,1.41921,1.42893,864422401.3679
2007-10-19,1.42905,1.43179,1.42426,1.42985,829114626.9537001
2007-10-21,1.42985,1.43501,1.42985,1.43364,33973038.0859
2007-10-22,1.43364,1.43437,1.41231,1.41747,865109237.305
2007-10-23,1.4174,1.42782,1.41687,1.42545,859710670.899
2007-10-24,1.4254,1.42698,1.41873,1.42599,861285499.0238
2007-10-25,1.42583,1.43443,1.42436,1.43223,860972284.1801
2007-10-26,1.43222,1.43953,1.43137,1.43908,827539501.9534
2007-10-28,1.43908,1.44221,1.43908,1.44021,33298237.304700002
2007-10-29,1.44037,1.44378,1.43738,1.44153,862371314.4535
2007-10-30,1.44135,1.44428,1.43717,1.44369,861946543.9459
2007-10-31,1.44376,1.45035,1.44172,1.44695,860596147.4615
2007-11-01,1.44688,1.44788,1.43995,1.4423,862782780.2737
2007-11-02,1.44234,1.45273,1.44184,1.45033,783356743.1643
2007-11-04,1.45033,1.45234,1.4499,1.45023,52849800.7813
2007-11-05,1.45002,1.45095,1.44406,1.4475,860877846.6800001
2007-11-06,1.44746,1.45706,1.44654,1.45593,860608151.3675001
2007-11-07,1.45623,1.47294,1.45495,1.46203,856154524.4143
2007-11-08,1.46218,1.47027,1.46159,1.46762,859169446.2896
2007-11-09,1.46761,1.47519,1.46286,1.46725,834365770.5083001
2007-11-11,1.46725,1.46758,1.46322,1.46558,21379799.804700002
2007-11-12,1.46544,1.46632,1.45168,1.45178,862021235.3519
2007-11-13,1.4521,1.46325,1.45172,1.46182,854514863.2817
2007-11-14,1.46171,1.47245,1.46092,1.46492,860939581.0551
2007-11-15,1.4649,1.47038,1.46009,1.46174,860134501.9536
2007-11-16,1.46181,1.46721,1.45786,1.46584,836871156.2504001
2007-11-18,1.46584,1.46733,1.46584,1.4667,22168500.0
2007-11-19,1.46682,1.46884,1.4617,1.46656,859446372.0707
2007-11-20,1.46657,1.48517,1.46303,1.48295,858034129.8834
2007-11-21,1.48294,1.48689,1.47707,1.48547,855784506.8364
2007-11-22,1.48551,1.4873,1.48185,1.48502,857259092.7738
2007-11-23,1.48495,1.49646,1.47816,1.48358,802921750.9769
2007-11-25,1.48358,1.48381,1.48159,1.48322,53347898.4376
2007-11-26,1.48342,1.48869,1.48011,1.4871,858794006.8364
2007-11-27,1.48707,1.49078,1.48061,1.48332,855812595.7033
2007-11-28,1.48337,1.48579,1.47078,1.48372,857912617.1878
2007-11-29,1.48368,1.48442,1.47188,1.47561,861007644.5318
2007-11-30,1.47552,1.47849,1.46231,1.46313,840515833.9849
2007-12-02,1.46313,1.46653,1.46313,1.46583,21022900.3906
2007-12-03,1.46585,1.47077,1.4618,1.46682,856373907.2269
2007-12-04,1.46673,1.47688,1.46315,1.47609,861667734.3755
2007-12-05,1.47599,1.47701,1.45905,1.45932,859866263.1839
2007-12-06,1.4595,1.46593,1.45234,1.4655,856402028.3204
2007-12-07,1.46557,1.46725,1.45946,1.46534,839479600.5863
2007-12-09,1.46534,1.46581,1.46443,1.46508,20856150.3906
2007-12-10,1.46512,1.47356,1.46361,1.47072,858247915.0394
2007-12-11,1.47061,1.47506,1.46378,1.46586,863510172.852
2007-12-12,1.46609,1.4748,1.46469,1.4711,861805146.4847
2007-12-13,1.47108,1.47379,1.45742,1.46248,863397303.7115
2007-12-14,1.46246,1.46578,1.44094,1.44282,808360898.4379
2007-12-16,1.44282,1.44282,1.43838,1.44139,53530726.5626
2007-12-17,1.44144,1.44521,1.43273,1.44084,859485162.1097
2007-12-18,1.44101,1.44357,1.43639,1.44166,861210058.5944
2007-12-19,1.44167,1.44235,1.43229,1.43797,862917489.2581
2007-12-20,1.43817,1.43899,1.43073,1.43292,861021669.9222
2007-12-21,1.43289,1.44101,1.43218,1.43772,839524750.0004001
2007-12-23,1.43772,1.43824,1.43643,1.43724,21344049.804700002
2007-12-24,1.43763,1.44129,1.43692,1.43933,863321877.9303
2007-12-25,1.43938,1.44205,1.43825,1.4394,861617519.5317
2007-12-26,1.43936,1.45058,1.43866,1.44819,862873182.6176
2007-12-27,1.44846,1.46411,1.44643,1.46082,858463032.2271
2007-12-28,1.46094,1.47273,1.45873,1.4721,840526476.5628
2007-12-30,1.4721,1.47351,1.47022,1.47312,21852450.195299998
2007-12-31,1.47344,1.47491,1.45651,1.45844,862314048.8286
2008-01-01,1.45841,1.46285,1.45718,1.46174,860346623.0473
2008-01-02,1.46172,1.4749,1.45925,1.4714,861171585.9379
2008-01-03,1.47142,1.47807,1.46842,1.47411,861327313.4769
2008-01-04,1.47404,1.48241,1.4691,1.47397,808796632.8129001
2008-01-06,1.47397,1.47547,1.47397,1.47472,52741570.3126
2008-01-07,1.47483,1.47494,1.46557,1.46802,862234876.9533
2008-01-08,1.4681,1.47428,1.46754,1.47042,862930034.1803
2008-01-09,1.4705,1.47427,1.46357,1.46584,859026619.1408
2008-01-10,1.46582,1.48133,1.46387,1.4798,863844788.0865
2008-01-11,1.47976,1.4819,1.47585,1.47717,839643269.5316
2008-01-13,1.47717,1.48159,1.47717,1.48029,21287237.304700002
2008-01-14,1.48035,1.49146,1.47931,1.48644,865715355.4691
2008-01-15,1.48647,1.49219,1.47698,1.4799,867003100.5862
2008-01-16,1.4799,1.48583,1.45923,1.4659,865265162.1098
2008-01-17,1.46598,1.47141,1.45863,1.46362,861326684.5707
2008-01-18,1.4636,1.46941,1.45982,1.46168,837042488.2817
2008-01-20,1.46168,1.46168,1.45849,1.45942,21281694.3359
2008-01-21,1.45941,1.45977,1.44085,1.44158,862669166.9924
2008-01-22,1.44154,1.4684,1.43621,1.4642,862350008.7896
2008-01-23,1.46419,1.46518,1.45072,1.46262,864527791.9927
2008-01-24,1.46253,1.47779,1.45874,1.47685,865028139.649
2008-01-25,1.47672,1.47736,1.46567,1.46807,810514631.8364
2008-01-27,1.46807,1.47084,1.46736,1.4689,51863175.7813
2008-01-28,1.46886,1.47977,1.46588,1.47847,869726742.1878
2008-01-29,1.47831,1.4788,1.47346,1.47659,867312946.2894
2008-01-30,1.47666,1.49073,1.47508,1.48247,870129019.5320001
2008-01-31,1.48246,1.49137,1.47994,1.48619,869326207.0316
2008-02-01,1.48596,1.49468,1.47839,1.47995,845760274.4144
2008-02-03,1.47995,1.48057,1.47895,1.48011,22456346.679700002
2008-02-04,1.47997,1.48482,1.47889,1.48243,864405150.3909
2008-02-05,1.48232,1.48314,1.46185,1.46334,867846056.641
2008-02-06,1.46316,1.46699,1.45877,1.46114,868254972.6566
2008-02-07,1.46119,1.46513,1.44366,1.44742,863657937.5004
2008-02-08,1.44737,1.45475,1.44467,1.4503,845777873.0472
2008-02-10,1.4503,1.45279,1.4503,1.45234,22297399.4141
2008-02-11,1.45228,1.45786,1.44788,1.44972,867693002.9303
2008-02-12,1.44974,1.46141,1.44923,1.4578,870135897.4613
2008-02-13,1.45778,1.45988,1.45307,1.4552,867079831.0550001
2008-02-14,1.45526,1.46475,1.45457,1.46391,868501130.8597
2008-02-15,1.46409,1.47084,1.46266,1.46802,815330721.68
2008-02-17,1.46802,1.46806,1.46626,1.46708,53412593.75
2008-02-18,1.46712,1.46901,1.46081,1.46478,865757159.1802
2008-02-19,1.46468,1.4756,1.46378,1.47274,865977671.8753
2008-02-20,1.47305,1.4733,1.46123,1.47207,862974118.1645
2008-02-21,1.472,1.48366,1.46986,1.48108,865622740.2347
2008-02-22,1.48095,1.48614,1.47847,1.48235,843257060.5472
2008-02-24,1.48235,1.48396,1.48235,1.48307,21576099.6094
2008-02-25,1.48313,1.4844,1.47909,1.48303,866493142.5784
2008-02-26,1.48312,1.50454,1.47754,1.49949,861186905.2737
2008-02-27,1.49948,1.51435,1.49774,1.5115,858801295.8988
2008-02-28,1.51132,1.52301,1.50706,1.51913,865316646.4849
2008-02-29,1.51908,1.52383,1.51417,1.51762,842838036.1332
2008-03-02,1.51762,1.52256,1.51762,1.51987,21862900.3906
2008-03-03,1.51987,1.52734,1.51554,1.51957,865630896.4848
2008-03-04,1.51958,1.52467,1.51706,1.52044,867808763.6722
2008-03-05,1.5204,1.53015,1.51425,1.52749,867431771.485
2008-03-06,1.52764,1.53957,1.52678,1.53792,867729958.9848
2008-03-07,1.53811,1.54591,1.53138,1.5354,816864776.3674
2008-03-09,1.5354,1.5403,1.5354,1.53924,76202960.9376
2008-03-10,1.5392,1.54003,1.53116,1.53352,867771994.141
2008-03-11,1.53349,1.54948,1.52812,1.53355,858351566.4066
2008-03-12,1.53372,1.55725,1.53323,1.55386,865544434.5706
2008-03-13,1.55392,1.56433,1.55181,1.56189,866621887.6958001
2008-03-14,1.56194,1.56869,1.55294,1.56714,786527875.0003
2008-03-16,1.56714,1.57694,1.56709,1.57478,78433062.5001
2008-03-17,1.57478,1.59021,1.56859,1.57418,871966474.6096001
2008-03-18,1.57425,1.58311,1.56081,1.5653,867751131.8363
2008-03-19,1.56519,1.57852,1.55808,1.56345,867845600.5863
2008-03-20,1.56355,1.56404,1.53926,1.54357,865829243.1644
2008-03-21,1.54324,1.54739,1.54014,1.54269,780506342.7739
2008-03-23,1.54269,1.54389,1.54003,1.5403,77172693.3594
2008-03-24,1.5406,1.54543,1.53381,1.54316,867997355.4692
2008-03-25,1.54311,1.56579,1.54079,1.5609,858460978.5161
2008-03-26,1.56093,1.58582,1.55795,1.5819,855649532.2269
2008-03-27,1.58185,1.58455,1.57237,1.58086,864265988.2814
2008-03-28,1.58101,1.58387,1.57392,1.57918,831370179.688
2008-03-30,1.57918,1.57984,1.57918,1.57963,33080046.875
2008-03-31,1.5796,1.58974,1.57444,1.57568,861612486.3287001
2008-04-01,1.57559,1.57857,1.55612,1.56168,863033688.4768
2008-04-02,1.56158,1.57007,1.5531,1.56732,863773468.7504
2008-04-03,1.56731,1.56858,1.55073,1.56599,862945619.1411
2008-04-04,1.56575,1.57726,1.56345,1.57352,776120597.6566
2008-04-06,1.57352,1.57375,1.57071,1.573,77925947.2657
2008-04-07,1.573,1.57308,1.56247,1.57058,864247950.1959
2008-04-08,1.57074,1.57983,1.56718,1.56945,865798108.3989
2008-04-09,1.5694,1.58645,1.56835,1.58162,864904779.2973
2008-04-10,1.58155,1.59143,1.57221,1.57563,868850828.1252
2008-04-11,1.57547,1.58564,1.5747,1.58091,786123883.7895
2008-04-13,1.58091,1.58091,1.56913,1.57101,78137050.78130001
2008-04-14,1.57097,1.58867,1.56684,1.58242,864804253.4183
2008-04-15,1.58224,1.58754,1.57486,1.57846,868069959.9614
2008-04-16,1.5785,1.59786,1.57746,1.59365,864136957.0318
2008-04-17,1.59371,1.59826,1.58446,1.59046,866386519.5316
2008-04-18,1.59037,1.59566,1.57092,1.5812,830158568.3596
2008-04-20,1.5812,1.58207,1.57924,1.5808,33340887.695299998
2008-04-21,1.58097,1.59466,1.5789,1.59096,867129577.1488
2008-04-22,1.59117,1.60183,1.58307,1.59721,864492900.3909
2008-04-23,1.5972,1.59977,1.58583,1.58804,868407284.1801
2008-04-24,1.58795,1.58836,1.56331,1.56727,870701351.5631
2008-04-25,1.56764,1.57063,1.55506,1.56276,832710339.8441
2008-04-27,1.56276,1.56291,1.55892,1.56165,33497450.195299998
2008-04-28,1.56168,1.56924,1.55904,1.5654,866573648.438
2008-04-29,1.56534,1.56587,1.55384,1.55752,868191412.1096001
2008-04-30,1.55772,1.56415,1.55161,1.56241,865984745.1178
2008-05-01,1.56238,1.56425,1.54273,1.54764,862966111.3284
2008-05-02,1.54765,1.54978,1.53599,1.54218,832274861.3288
2008-05-04,1.54218,1.54394,1.54204,1.54345,33123374.023500003
2008-05-05,1.54332,1.55196,1.54232,1.55008,866147154.2973
2008-05-06,1.55016,1.55945,1.54495,1.55162,865517829.1019
2008-05-07,1.55161,1.55188,1.53312,1.53416,865953758.7894
2008-05-08,1.53426,1.54407,1.52825,1.54032,865671320.3126
2008-05-09,1.54045,1.54886,1.53889,1.54811,787279990.2348
2008-05-11,1.54811,1.54831,1.54384,1.54656,76021011.71880001
2008-05-12,1.54662,1.55699,1.53627,1.55301,861889934.5708001
2008-05-13,1.55298,1.55653,1.54275,1.54683,864942108.399
2008-05-14,1.5471,1.5486,1.53925,1.5464,864371660.1567
2008-05-15,1.54648,1.5547,1.54173,1.54563,863493101.5627
2008-05-16,1.54579,1.56019,1.54463,1.55748,831701287.1096
2008-05-18,1.55748,1.5598,1.55687,1.55812,33370550.7812
2008-05-19,1.55802,1.56333,1.54811,1.55264,866521171.8752
2008-05-20,1.55259,1.56796,1.55035,1.56472,864430600.5863
2008-05-21,1.56458,1.57965,1.56287,1.57787,868732931.6409
2008-05-22,1.5779,1.5813,1.56893,1.573,868214296.8755
2008-05-23,1.57318,1.57939,1.56947,1.57578,836042125.0003
2008-05-25,1.57578,1.57831,1.57457,1.57776,32864550.7812
2008-05-26,1.57769,1.5791,1.57391,1.57763,865145800.7816
2008-05-27,1.57781,1.58178,1.56695,1.56867,864792096.6802
2008-05-28,1.56859,1.576,1.56056,1.56545,862335947.266
2008-05-29,1.56545,1.5662,1.548,1.5515,860090711.9144
2008-05-30,1.5513,1.55682,1.54594,1.55499,786331851.5626
2008-06-01,1.55504,1.55655,1.55455,1.55564,77590986.3282
2008-06-02,1.5557,1.55881,1.54845,1.5538,864369680.6643
2008-06-03,1.55384,1.56275,1.54085,1.54489,861010058.5942
2008-06-04,1.5448,1.54825,1.54157,1.5432,862259519.5314
2008-06-05,1.54323,1.56045,1.53633,1.5595,862919873.0472
2008-06-06,1.55928,1.5778,1.55691,1.57748,827268333.9848
2008-06-08,1.57748,1.57986,1.57719,1.57792,32986122.0704
2008-06-09,1.57787,1.58432,1.5616,1.56469,861553606.4458001
2008-06-10,1.56495,1.56495,1.54371,1.54574,861815177.7348
2008-06-11,1.54582,1.55868,1.54507,1.5558,861762805.6646
2008-06-12,1.55585,1.55628,1.53764,1.54457,860957358.3988
2008-06-13,1.54456,1.54621,1.53004,1.5377,832391375.0004001
2008-06-15,1.5377,1.54126,1.5377,1.53829,33412694.336000003
2008-06-16,1.5383,1.55188,1.53433,1.54635,861788814.4535
2008-06-17,1.54622,1.55514,1.54558,1.55152,863878230.469
2008-06-18,1.55156,1.55513,1.54598,1.5543,860651878.9066
2008-06-19,1.55447,1.55863,1.54631,1.54961,859878617.1879
2008-06-20,1.54983,1.5651,1.54878,1.56028,785669869.1411
2008-06-22,1.56028,1.56357,1.55917,1.5602,76289927.7343
2008-06-23,1.56006,1.56268,1.54661,1.55202,860231708.0083001
2008-06-24,1.55192,1.56216,1.54876,1.5572,858961616.2112
2008-06-25,1.55731,1.56872,1.55335,1.56626,859331443.3601
2008-06-26,1.56656,1.57672,1.56249,1.57593,860820919.9222
2008-06-27,1.57587,1.57924,1.57154,1.57906,829464085.9377
2008-06-29,1.57906,1.57979,1.57701,1.57917,32626961.9141
2008-06-30,1.57894,1.58359,1.57271,1.5759,860010077.149
2008-07-01,1.57602,1.58249,1.5721,1.57872,857696414.0628
2008-07-02,1.57871,1.58917,1.57736,1.58762,854162013.6723
2008-07-03,1.58757,1.59117,1.56708,1.56833,855155012.6959
2008-07-04,1.56823,1.57262,1.56524,1.57029,825010064.4536
2008-07-06,1.57029,1.57064,1.56859,1.5693,32912799.804700002
2008-07-07,1.56917,1.57533,1.56072,1.57226,858047685.5475
2008-07-08,1.5723,1.57392,1.56333,1.56622,857477886.7191
2008-07-09,1.56644,1.57494,1.56472,1.57282,855525688.4771
2008-07-10,1.57315,1.58022,1.56876,1.5785,856472853.516
2008-07-11,1.5791,1.59472,1.57604,1.59368,781469827.1491001
2008-07-13,1.59368,1.59709,1.58954,1.5899,76514343.7501
2008-07-14,1.59008,1.5935,1.58392,1.58872,858248796.8754001
2008-07-15,1.58888,1.60389,1.58643,1.5915,860935115.2349
2008-07-16,1.59157,1.59477,1.57985,1.58242,857409545.8991001
2008-07-17,1.58216,1.58929,1.57815,1.58502,859988865.235
2008-07-18,1.58501,1.58867,1.58035,1.58448,824338978.516
2008-07-20,1.58448,1.58461,1.58265,1.58422,33749599.609400004
2008-07-21,1.58424,1.59313,1.58296,1.59103,856633253.9064
2008-07-22,1.5913,1.59442,1.57536,1.57772,859914765.6253
2008-07-23,1.57782,1.57989,1.56664,1.56812,859185843.2621
2008-07-24,1.56809,1.57139,1.56253,1.5683,858251285.1567
2008-07-25,1.56831,1.57537,1.56588,1.57043,823758037.1097
2008-07-27,1.57043,1.57067,1.56801,1.56896,33585440.4297
2008-07-28,1.56909,1.57683,1.56809,1.57422,858582997.0709
2008-07-29,1.57434,1.57573,1.55493,1.55882,857697396.485
2008-07-30,1.55877,1.56166,1.55183,1.55805,854064761.7192
2008-07-31,1.55793,1.56995,1.55658,1.55812,855777914.0631
2008-08-01,1.55825,1.55886,1.55142,1.55609,781399190.4301
2008-08-03,1.55609,1.5579,1.55586,1.55658,76726785.15630001
2008-08-04,1.55662,1.56306,1.55526,1.55638,858256187.5005
2008-08-05,1.55624,1.55646,1.54442,1.5464,858722317.3831
2008-08-06,1.5465,1.55167,1.53956,1.54195,850771921.8753
2008-08-07,1.54205,1.55019,1.53068,1.53109,857908230.4692
2008-08-08,1.53117,1.53128,1.4993,1.50032,823754525.3909
2008-08-10,1.50032,1.50032,1.49026,1.49321,31973496.582000002
2008-08-11,1.49333,1.50835,1.48786,1.49121,853893748.0473
